Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[104.0, 287.0]",[10.4 28.7],207.80509999999998,195.20807324455203
"[104.0, 289.0]",[10.4 28.9],209.8049,195.3314261445783
"[104.0, 290.0]",[10.4 29. ],225.8033,195.4147608643457
"[104.0, 291.0]",[10.4 29.1],216.8042,195.54055538277512
"[104.0, 292.0]",[10.4 29.2],229.8029,195.65949141835517
"[104.0, 293.0]",[10.4 29.3],242.8016,195.7775799287411
"[104.0, 294.0]",[10.4 29.4],225.8033,195.90311313609467
"[104.0, 295.0]",[10.4 29.5],244.8014,196.14604870588235
"[104.0, 296.0]",[10.4 29.6],238.80200000000002,196.20674794359573
"[104.0, 297.0]",[10.4 29.7],247.8011,196.37043009367682
"[104.0, 298.0]",[10.4 29.8],238.80200000000002,196.62323259604187
"[104.0, 299.0]",[10.4 29.9],245.80129999999997,196.74798689095127
"[104.0, 300.0]",[10.4 30. ],233.80249999999998,196.8903710982659
"[104.0, 301.0]",[10.4 30.1],246.8012,197.05250633640554
"[104.0, 302.0]",[10.4 30.2],237.8021,197.20548874856485
"[104.0, 303.0]",[10.4 30.3],233.80249999999998,197.32081132723113
"[104.0, 304.0]",[10.4 30.4],227.80309999999997,197.43078437856326
"[104.0, 305.0]",[10.4 30.5],232.80259999999998,197.51501011363635
"[104.0, 306.0]",[10.4 30.6],223.80349999999999,197.60772265005662
"[104.0, 307.0]",[10.4 30.7],206.80519999999999,197.62830701357467
"[104.0, 308.0]",[10.4 30.8],215.80429999999998,197.63116290868095
"[104.0, 309.0]",[10.4 30.9],197.8061,197.68006235955056
"[104.0, 310.0]",[10.4 31. ],206.80519999999999,197.68944344904813
"[104.0, 311.0]",[10.4 31.1],193.80649999999997,197.72219687499998
"[104.0, 312.0]",[10.4 31.2],196.8062,197.73248698553948
"[104.0, 313.0]",[10.4 31.3],203.8055,197.77042206208424
"[104.0, 314.0]",[10.4 31.4],217.8041,197.75507226519335
"[104.0, 315.0]",[10.4 31.5],190.8068,197.79708689427312
"[104.0, 316.0]",[10.4 31.6],205.80530000000002,197.8695571899012
"[104.0, 317.0]",[10.4 31.7],216.8042,197.93389387308534
"[104.0, 318.0]",[10.4 31.8],206.80519999999999,197.97382071973826
"[104.0, 319.0]",[10.4 31.9],219.80389999999997,197.99718445652172
"[104.0, 320.0]",[10.4 32. ],213.8045,198.0393904864865
"[104.0, 321.0]",[10.4 32.1],213.8045,198.0472561422414
"[104.0, 322.0]",[10.4 32.2],199.80589999999998,198.0572191192266
"[104.0, 323.0]",[10.4 32.3],187.8071,198.0906703426124
"[104.0, 324.0]",[10.4 32.4],199.80589999999998,198.1260416221985
"[104.0, 325.0]",[10.4 32.5],213.8045,198.12076563829785
"[104.0, 326.0]",[10.4 32.6],195.8063,198.15793679745494
"[104.0, 327.0]",[10.4 32.7],201.80569999999997,198.2086128964059
"[104.0, 328.0]",[10.4 32.8],209.8049,198.2284131717597
"[104.0, 329.0]",[10.4 32.9],206.80519999999999,198.22918298319325
"[104.0, 330.0]",[10.4 33. ],202.8056,198.25717036649212
"[104.0, 331.0]",[10.4 33.1],223.80349999999999,198.2818512526096
"[104.0, 332.0]",[10.4 33.2],201.80569999999997,198.31678283038502
"[104.0, 333.0]",[10.4 33.3],213.8045,198.33697562240664
"[104.0, 334.0]",[10.4 33.4],208.80499999999998,198.4118463288521
"[104.0, 335.0]",[10.4 33.5],235.80229999999997,198.44220919421485
"[104.0, 336.0]",[10.4 33.6],227.80309999999997,198.527773738414
"[104.0, 337.0]",[10.4 33.7],244.8014,198.61075800821354
"[104.0, 338.0]",[10.4 33.8],222.8036,198.72598270214945
"[104.0, 339.0]",[10.4 33.9],244.8014,198.76389304703474
"[104.0, 340.0]",[10.4 34. ],235.80229999999997,198.9306730964467
"[104.0, 341.0]",[10.4 34.1],211.8047,198.95964382591092
"[104.0, 342.0]",[10.4 34.2],205.80530000000002,198.9682595358224
"[104.0, 343.0]",[10.4 34.3],196.8062,198.9682595358224
"[104.0, 343.0]",[10.4 34.3],196.8062,198.97078762575453
"[104.0, 345.0]",[10.4 34.5],191.8067,199.02238069999999
"[104.0, 346.0]",[10.4 34.6],216.8042,199.04565932203388
"[104.0, 347.0]",[10.4 34.7],214.8044,199.11750198807152
"[104.0, 348.0]",[10.4 34.8],232.80259999999998,199.1879264618434
"[104.0, 349.0]",[10.4 34.9],229.8029,199.1879264618434
"[104.0, 349.0]",[10.4 34.9],229.8029,199.29449100790512
"[104.0, 351.0]",[10.4 35.1],243.8015,199.52439803536345
"[104.0, 352.0]",[10.4 35.2],244.8014,199.6515592556317
"[104.0, 353.0]",[10.4 35.3],238.80200000000002,199.7594225585937
"[104.0, 354.0]",[10.4 35.4],230.80280000000002,199.81214556097558
"[104.0, 355.0]",[10.4 35.5],253.80049999999997,199.93371050583656
"[104.0, 356.0]",[10.4 35.6],231.8027,200.05262832201743
"[104.0, 357.0]",[10.4 35.7],230.80280000000002,200.16021885880076
"[104.0, 358.0]",[10.4 35.8],230.80280000000002,200.25561620057857
"[104.0, 359.0]",[10.4 35.9],234.8024,200.25561620057857
"[104.0, 359.0]",[10.4 35.9],234.8024,200.34565596153845
"[104.0, 361.0]",[10.4 36.1],225.8033,200.45947672413794
"[104.0, 362.0]",[10.4 36.2],224.8034,200.53878022922635
"[104.0, 363.0]",[10.4 36.3],217.8041,200.64238999999998
"[104.0, 364.0]",[10.4 36.4],239.80189999999996,200.7102752136752
"[104.0, 365.0]",[10.4 36.5],218.804,200.77398721590907
"[104.0, 366.0]",[10.4 36.6],210.8048,200.83639405099146
"[104.0, 367.0]",[10.4 36.7],208.80499999999998,200.93046016949148
"[104.0, 368.0]",[10.4 36.8],233.80249999999998,201.00803549295773
"[104.0, 369.0]",[10.4 36.9],223.80349999999999,201.09640983146068
"[104.0, 370.0]",[10.4 37. ],222.8036,201.15814789915967
"[104.0, 371.0]",[10.4 37.1],220.8038,201.21395502793294
"[104.0, 372.0]",[10.4 37.2],212.8046,201.27595013927575
"[104.0, 373.0]",[10.4 37.3],231.8027,201.3681533333333
"[104.0, 374.0]",[10.4 37.4],240.8018,201.47246359447007
"[104.0, 375.0]",[10.4 37.5],224.8034,201.55517573529409
"[104.0, 376.0]",[10.4 37.6],231.8027,201.55517573529409
"[104.0, 376.0]",[10.4 37.6],231.8027,201.6163535288726
"[104.0, 378.0]",[10.4 37.8],205.80530000000002,201.69658895985398
"[103.0, 379.0]",[10.3 37.9],234.8024,201.71524795640326
"[103.0, 380.0]",[10.3 38. ],214.8044,201.74266494565217
"[103.0, 381.0]",[10.3 38.1],217.8041,201.74915853658533
"[103.0, 382.0]",[10.3 38.2],193.80649999999997,201.76372432432433
"[103.0, 383.0]",[10.3 38.3],213.8045,201.7997727762803
"[103.0, 384.0]",[10.3 38.4],221.8037,201.77111774193548
"[103.0, 385.0]",[10.3 38.5],203.8055,201.79354959785522
"[103.0, 386.0]",[10.3 38.6],203.8055,201.84972620320852
"[103.0, 387.0]",[10.3 38.7],233.80249999999998,201.90382559999998
"[103.0, 388.0]",[10.3 38.8],217.8041,201.9337034574468
"[103.0, 389.0]",[10.3 38.9],205.80530000000002,201.9059572944297
"[103.0, 390.0]",[10.3 39. ],180.8078,201.84749682539683
"[103.0, 391.0]",[10.3 39.1],180.8078,201.7205401055409
"[103.0, 392.0]",[10.3 39.2],153.3976,201.5630379824561
"[103.0, 393.0]",[10.3 39.3],119.40100000000001,201.43749431321083
"[103.0, 394.0]",[10.3 39.4],144.39849999999998,201.33786288209603
"[102.0, 395.0]",[10.2 39.5],166.3963,201.1555113043478
"[102.0, 396.0]",[10.2 39.6],149.398,201.04721760624457
"[102.0, 397.0]",[10.2 39.7],155.39739999999998,200.99693088235293
"[102.0, 398.0]",[10.2 39.8],161.39679999999998,200.9679661777394
"[102.0, 399.0]",[10.2 39.9],181.80769999999998,200.98647848537004
