,type,location,bgloc,area,distance,closest_Dend,Timestep 1 (mean),Timestep 1 (min),Timestep 1 (max),Timestep 1 (RawIntDen),Timestep 1 (IntDen),Timestep 1 (bg mean)
Spine: 24,0,[201 128],[205 141],[3.2348159999999995],67.7063914117044,0,1019.0,384,2234,39741,3296.2775039999997,96.41025641025641
Spine: 25,0,[206 111],[201  96],[4.478975999999999],70.58089069135048,0,1033.8703703703704,249,2227,55829,4630.680576,76.03703703703704
Spine: 26,0,[213 110],[210  98],[6.137855999999999],74.62929021075297,0,1053.5405405405406,264,1921,77962,6466.480127999999,99.98648648648648
Spine: 27,0,[236 116],[239 126],[1.65888],78.43407318319133,0,1176.3,383,1793,23526,1951.3405439999997,111.7
Spine: 28,0,[246 100],[240  88],[4.396031999999999],82.84013269533594,0,1111.2264150943397,257,2563,58895,4884.9868799999995,77.05660377358491
Spine: 29,0,[250 100],[246  90],[3.7324799999999994],83.67542082368216,0,1171.9333333333334,448,2316,52737,4374.217728,113.8
Spine: 30,0,[264 110],[265 124],[2.6542079999999997],87.12984741351731,0,628.75,162,1543,20120,1668.8332799999998,78.3125
Spine: 31,0,[265  98],[264  89],[4.478975999999999],87.72955619530296,0,1030.2962962962963,308,2387,55636,4614.6723839999995,147.8148148148148
Spine: 32,0,[273  94],[273  78],[7.133183999999999],89.92452798971279,0,1465.9767441860465,455,3029,126074,10457.081855999999,95.5
Spine: 33,0,[285  92],[285  72],[9.455616],93.38052798971277,0,1127.0964912280701,348,2271,128489,10657.391615999999,429.3333333333333
Spine: 34,0,[291 108],[289 118],[5.474303999999999],95.2704653916444,0,1674.1363636363637,588,3076,110493,9164.731392,145.9090909090909
Spine: 35,0,[295  93],[299  73],[5.308415999999999],96.40599372865837,0,814.375,293,1770,52120,4323.0412799999995,72.78125
Spine: 36,0,[305 116],[302 137],[5.308415999999999],99.59003620337984,0,1060.9375,493,1851,67900,5631.897599999999,126.96875
Spine: 37,0,[321  99],[322  82],[5.640191999999999],103.59441944000967,0,1185.014705882353,179,2852,80581,6683.710463999999,71.44117647058823
Spine: 38,0,[330 100],[331  84],[3.9813119999999995],106.2887113605951,0,1265.5833333333333,308,3800,60748,5038.6821119999995,73.5
Spine: 39,0,[330 104],[330  96],[3.2348159999999995],106.380577856665,0,2306.8205128205127,874,3927,89966,7462.139903999999,532.8461538461538
Spine: 40,0,[343 115],[343 127],[3.0689279999999997],110.80257017981003,0,1522.7567567567567,607,2469,56342,4673.230847999999,103.05405405405405
Spine: 41,0,[350 100],[350  82],[6.054911999999999],112.24257017981003,0,842.1232876712329,196,2090,61475,5098.982399999999,68.65753424657534
Spine: 42,0,[358  99],[358  79],[6.469631999999999],114.54657017981003,0,819.7948717948718,274,2219,63944,5303.771135999999,64.17948717948718
Spine: 43,0,[365 118],[366 137],[9.289727999999998],116.37057888175389,0,1099.5267857142858,344,2483,123147,10214.304767999998,75.71428571428571
Spine: 44,0,[383 113],[388 128],[4.313088],121.11600315568126,0,962.5,396,1724,50050,4151.347199999999,81.36538461538461
Spine: 45,0,[392  95],[388  84],[5.39136],125.2888489777678,0,1519.7692307692307,380,3301,98785,8193.623039999999,106.53846153846153
Spine: 46,0,[422 111],[430 146],[7.050239999999999],133.20554260458914,0,594.2588235294118,166,2651,50512,4189.6673279999995,61.741176470588236
Spine: 47,0,[425  82],[420  64],[9.372672],135.2312001448926,0,1030.41592920354,314,2462,116437,9657.750527999999,70.51327433628319
Spine: 48,0,[407  82],[400  55],[7.464959999999999],135.3709006649135,0,706.4888888888889,237,1720,63584,5273.911295999999,60.37777777777778
Spine: 49,0,[431  95],[433 104],[2.5712639999999998],135.99955300500767,0,1585.0,900,2266,49135,4075.4534399999993,246.06451612903226
Spine: 50,0,[435 100],[439 120],[2.9859839999999997],136.81043308770606,0,843.1388888888889,405,1388,30353,2517.5992319999996,63.97222222222222
Spine: 51,0,[433  83],[430  70],[5.723135999999999],137.3711213766662,0,1525.1884057971015,459,3563,105238,8728.860671999999,100.53623188405797
Spine: 52,0,[443  80],[441  66],[4.396031999999999],140.19105365349512,0,680.7358490566038,167,2618,36079,2992.5365759999995,76.37735849056604
Spine: 53,0,[454  79],[452  66],[5.39136],143.36794300001006,0,965.4,198,2452,62751,5204.818944,80.36923076923077
Spine: 54,0,[469  92],[474 108],[5.474303999999999],147.74561359545956,0,632.469696969697,179,1426,41743,3462.3313919999996,68.0
Spine: 55,0,[494  83],[499  99],[8.460287999999998],155.3999332838025,0,1330.4411764705883,414,3028,135705,11255.915519999999,78.7156862745098
