Dendrite: 0,Width,Timestep 1 (Luminosity (mid.)),Timestep 1 (Luminosity (ell.))
"[78.0, 237.0]",[19.5  59.25],81.9918,93.35250805326568
"[78.0, 238.0]",[19.5 59.5],94.4035,93.34021874999999
"[78.0, 239.0]",[19.5  59.75],90.4039,93.31735355122564
"[78.0, 240.0]",[19.5 60. ],82.9917,93.28754737171462
"[78.0, 241.0]",[19.5  60.25],86.4043,93.26324236760124
"[78.0, 242.0]",[19.5 60.5],91.40379999999999,93.2366673076923
"[79.0, 243.0]",[19.75 60.75],91.40379999999999,93.22837935723113
"[79.0, 244.0]",[19.75 61.  ],98.4031,93.22337443006778
"[79.0, 245.0]",[19.75 61.25],90.4039,93.2242885135135
"[79.0, 246.0]",[19.75 61.5 ],97.4032,93.21295082669933
"[79.0, 247.0]",[19.75 61.75],88.4041,93.19349456654456
"[79.0, 248.0]",[19.75 62.  ],96.4033,93.14784236153378
"[79.0, 249.0]",[19.75 62.25],77.9922,93.11692317961163
"[79.0, 250.0]",[19.75 62.5 ],92.4037,93.08160163339382
"[79.0, 251.0]",[19.75 62.75],86.4043,93.04709620024124
"[79.0, 252.0]",[19.75 63.  ],87.40419999999999,93.00762499999999
"[80.0, 253.0]",[20.   63.25],86.4043,92.95444081388389
"[80.0, 254.0]",[20.  63.5],88.4041,92.88690691299166
"[80.0, 255.0]",[20.   63.75],86.4043,92.84060023738871
"[80.0, 256.0]",[20. 64.],77.9922,92.78960212765956
"[80.0, 257.0]",[20.   64.25],86.4043,92.7825749264273
"[80.0, 258.0]",[20.  64.5],100.40289999999999,92.7249580890973
"[80.0, 259.0]",[20.   64.75],94.4035,92.67982907180385
"[80.0, 260.0]",[20. 65.],80.99189999999999,92.6390355232558
"[80.0, 261.0]",[20.   65.25],87.40419999999999,92.62149281991891
"[81.0, 262.0]",[20.25 65.5 ],83.99159999999999,92.60711268742791
"[81.0, 263.0]",[20.25 65.75],89.404,92.58872164179104
"[81.0, 264.0]",[20.25 66.  ],87.40419999999999,92.5891245283019
"[81.0, 265.0]",[20.25 66.25],102.4027,92.60898359908884
"[81.0, 266.0]",[20.25 66.5 ],103.40259999999999,92.61790016997166
"[82.0, 267.0]",[20.5  66.75],90.4039,92.64935646527384
"[82.0, 268.0]",[20.5 67. ],100.40289999999999,92.65527929093977
"[82.0, 269.0]",[20.5  67.25],103.40259999999999,92.67326819966347
"[82.0, 270.0]",[20.5 67.5],96.4033,92.68338608938546
"[82.0, 271.0]",[20.5  67.75],103.40259999999999,92.67872826933777
"[83.0, 272.0]",[20.75 68.  ],92.4037,92.70387809206876
"[83.0, 273.0]",[20.75 68.25],110.4019,92.71315621890547
"[83.0, 274.0]",[20.75 68.5 ],104.40249999999999,92.71042199558984
"[83.0, 275.0]",[20.75 68.75],83.99159999999999,92.67539033498078
"[84.0, 276.0]",[21. 69.],93.40359999999998,92.71992320744388
"[84.0, 277.0]",[21.   69.25],102.4027,92.72779290393012
